date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:39	74892/74892	---MCZ	200	added ('OK')	text/html	etag:W/%2256e88c99-1248c%22	https://dragonquest.neocities.org/	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/index.html	(from )
18:59:39	695/695	---M--	404	error ('Not%20Found')	text/html	etag:%2251ca1840-2b7%22	https://dragonquest.neocities.org/robots.txt		(from )
18:59:44	83095/83095	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-14497%22	http://code.jquery.com/jquery-2.0.0.min.js	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/code.jquery.com/jquery-2.0.0.min.js	(from https://dragonquest.neocities.org/)
18:59:44	41336/41336	---M--	200	added ('OK')	image/gif	etag:%2251d0f09a-a178%22	https://dragonquest.neocities.org/baramos_magic.gif	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/baramos_magic.gif	(from https://dragonquest.neocities.org/)
18:59:44	18867/18867	---M--	200	added ('OK')	image/gif	etag:%2251d0e2d8-49b3%22	https://dragonquest.neocities.org/felicia-poke.gif	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/felicia-poke.gif	(from https://dragonquest.neocities.org/)
18:59:44	594069/594069	---M--	200	added ('OK')	image/png	etag:%2251ca489f-91095%22	https://dragonquest.neocities.org/map.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/map.png	(from https://dragonquest.neocities.org/)
18:59:44	648/648	---M--	200	added ('OK')	image/gif	etag:%2251d0e095-288%22	https://dragonquest.neocities.org/DarthMatango.gif	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/DarthMatango.gif	(from https://dragonquest.neocities.org/)
18:59:44	2009/2009	---M--	200	added ('OK')	image/gif	etag:%2251ca76b5-7d9%22	https://dragonquest.neocities.org/ultros.gif	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/ultros.gif	(from https://dragonquest.neocities.org/)
18:59:45	376/376	---M--	200	added ('OK')	image/gif	etag:%2251ca7522-178%22	https://dragonquest.neocities.org/goomba.gif	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/goomba.gif	(from https://dragonquest.neocities.org/)
18:59:45	290/290	---M--	200	added ('OK')	image/png	etag:%2251ca69ed-122%22	https://dragonquest.neocities.org/metal_slime.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/metal_slime.png	(from https://dragonquest.neocities.org/)
18:59:45	298/298	---M--	200	added ('OK')	image/png	etag:%2251ca69fb-12a%22	https://dragonquest.neocities.org/red_slime.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/red_slime.png	(from https://dragonquest.neocities.org/)
18:59:45	3121/3121	---M--	200	added ('OK')	image/gif	etag:%2251ca72bf-c31%22	https://dragonquest.neocities.org/master_barf.gif	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/master_barf.gif	(from https://dragonquest.neocities.org/)
18:59:45	314/314	---M--	200	added ('OK')	image/png	etag:%2251ca6a08-13a%22	https://dragonquest.neocities.org/slime.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/slime.png	(from https://dragonquest.neocities.org/)
18:59:46	1388/1388	---M--	200	added ('OK')	image/png	etag:%2251ca6e48-56c%22	https://dragonquest.neocities.org/goldman.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/goldman.png	(from https://dragonquest.neocities.org/)
18:59:46	449/449	---M--	200	added ('OK')	image/png	etag:%2251ca6fbd-1c1%22	https://dragonquest.neocities.org/drakee.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/drakee.png	(from https://dragonquest.neocities.org/)
18:59:46	809/809	---M--	200	added ('OK')	image/png	etag:%2251ca6feb-329%22	https://dragonquest.neocities.org/wizard.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/wizard.png	(from https://dragonquest.neocities.org/)
18:59:47	426/426	---M--	200	added ('OK')	image/png	etag:%2251ca6ffc-1aa%22	https://dragonquest.neocities.org/magic_drakee.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/magic_drakee.png	(from https://dragonquest.neocities.org/)
18:59:47	667/667	---M--	200	added ('OK')	image/png	etag:%2251ca701b-29b%22	https://dragonquest.neocities.org/magician.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/magician.png	(from https://dragonquest.neocities.org/)
18:59:47	1594835/1594835	---M--	200	added ('OK')	image/png	etag:%2255b816ef-1855d3%22	https://dragonquest.neocities.org/ff1map.png	C:/Users/moham/Downloads/Memecoins/framer/https___dragonquest.neocities.org_/dragonquest.neocities.org/ff1map.png	(from https://dragonquest.neocities.org/)
